,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
801,제31회 지리산 뱀사골 고로쇠 약수제,전라북도,남원시,4519046027,산내면,4.52E+11,전라북도 남원시 산내면 지리산로 842-8,55805,35.3769935,127.581604,20190302,2019,3,2,29167
802,제89회 춘향제,전라북도,남원시,4519010500,천거동,4.52E+11,전라북도 남원시 요천로 1447 (천거동),55776,35.40412922,127.3805045,20190508,2019,5,8,5026
803,제25회 지리산 바래봉 철쭉제,전라북도,남원시,4519025027,운봉읍,4.52E+11,전라북도 남원시 운봉읍 바래봉길 214,55717,35.4350897,127.5486175,20190504,2019,5,4,22191
804,제24회 봉화산 철쭉제,전라북도,남원시,4519045027,아영면,4.52E+11,전라북도 남원시 아영면 봉화산로 651,55711,35.52407924,127.576659,20190504,2019,5,4,16609
805,흥부제,전라북도,남원시,4519012200,어현동,4.52E+11,전라북도 남원시 양림길 12 (어현동),55795,35.40294891,127.3866197,20191011,2019,10,11,24061
806,지리산 뱀사골 단풍제,전라북도,남원시,4519046027,산내면,4.52E+11,전라북도 남원시 산내면 와운길 10,55805,35.37179793,127.579137,20191015,2019,10,15,5285
811,고흥 우주항공 축제,전라남도,고흥군,4677036023,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,59571,34.45357943,127.5181513,20190503,2019,5,3,6291
812,고려산진달래축제,인천광역시,강화군,2871037023,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,23014,37.77370952,126.4353365,20190420,2019,4,20,5742
813,제58회 천령문화제,경상남도,함양군,4887025024,함양읍,4.89E+11,경상남도 함양군 함양읍 필봉산길 49,50031,35.52424257,127.7206714,20191002,2019,10,2,25039
814,달성토성마을축제,대구광역시,서구,2717010200,비산동,2.72E+11,대구광역시 서구 국채보상로81길 43 (비산동),41797,35.8758308,128.5747396,20190427,2019,4,27,6853
815,가족사랑 아이스축제,대구광역시,서구,2717010600,이현동,2.72E+11,대구광역시 서구 문화로 122 (이현동),41759,35.873636,128.5454766,20190727,2019,7,27,26053
820,아산성웅이순신축제,충청남도,아산시,4420010100,온천동,4.42E+11,충청남도 아산시 온천대로 1496 (온천동),31514,36.78074391,127.0022181,20190424,2019,4,24,8262
821,신정호 별빛축제,충청남도,아산시,4420010300,방축동,4.42E+11,충청남도 아산시 신정로 616 (방축동),31564,36.77260735,126.9831403,20190801,2019,8,1,14780
822,설화예술제,충청남도,아산시,4420010300,방축동,4.42E+11,충청남도 아산시 신정로 616 (방축동),31564,36.77260735,126.9831403,20190927,2019,9,27,2707
824,짚풀문화제,충청남도,아산시,4420031023,송악면,4.42E+11,충청남도 아산시 송악면 외암민속길9번길 13-2,31557,36.73099329,127.014409,20191011,2019,10,11,26168
825,제15회 차성문화제,부산광역시,기장군,2671025026,기장읍,2.67E+11,부산광역시 기장군 기장읍 읍내로 120,46065,35.2448828,129.2183134,20191012,2019,10,12,3267
826,들노래축제,충청북도,증평군,4374525040,증평읍,4.37E+11,충청북도 증평군 증평읍 둔덕길 89,27948,36.7638867,127.5955697,20190615,2019,6,15,21178
827,인삼골축제,충청북도,증평군,4374525032,증평읍,4.37E+11,충청북도 증평군 증평읍 인삼로 29,27918,36.78700527,127.5760466,20191003,2019,10,3,2258
828,영암왕인문화축제,전라남도,영암군,4683036028,군서면,4.68E+11,전라남도 영암군 군서면 왕인로 440,58434,34.755566,126.629933,20190406,2019,4,6,22535
829,기찬월출산국화축제,전라남도,영암군,4683025021,영암읍,4.68E+11,전라남도 영암군 영암읍 기찬랜드로 19-10,58420,34.7919635,126.6850264,20191029,2019,10,29,18308
830,영암호해맞이축제,전라남도,영암군,4683025328,삼호읍,4.68E+11,전라남도 영암군 삼호읍 대불로 91,58462,34.7333995,126.387386,20190101,2019,1,1,29102
843,제7회 목감천 친환경 축제,경기도,광명시,4121010100,광명동,4.12E+11,경기도 광명시 광명로791번길 6 (광명동),14295,37.4710361,126.8486332,20190525,2019,5,25,5197
844,평생학습도시 선언 20주년 컨퍼런스,경기도,광명시,4121010200,철산동,4.12E+11,경기도 광명시 오리로854번길 10,14240,37.4743772,126.8684796,20191101,2019,11,1,14974
845,배내골고로쇠축제,경상남도,양산시,4833032026,원동면,4.83E+11,경상남도 양산시 원동면 배내로 431,50500,35.48686206,128.9860377,20190302,2019,3,2,5344
846,원동청정미나리축제,경상남도,양산시,4833032021,원동면,4.83E+11,경상남도 양산시 원동면 원동로 1708,50587,35.38015379,128.9211173,20190301,2019,3,1,8058
848,원동매화축제,경상남도,양산시,4833032024,원동면,4.83E+11,경상남도 양산시 원동면 원동로 2220,50585,35.42085217,128.9410364,20190313,2019,3,13,27246
849,양산웅상회야제,경상남도,양산시,4833011900,평산동,4.83E+11,경상남도 양산시 배움터길 60-19 (평산동),50541,35.37762785,129.1434288,20190511,2019,5,11,22528
851,제37회 고성군민의 날 및 수성문화제,강원도,고성군,4282025025,간성읍,4.28E+11,강원도 고성군 간성읍 수성로 87,24728,38.375898,128.4649304,20190923,2019,9,23,8025
852,제21회 고성통일명태축제,강원도,고성군,4282025321,거진읍,4.28E+11,강원도 고성군 거진읍 해오름해변길 125,24713,38.43974397,128.4541653,20191017,2019,10,17,11237
853,자라섬 국제재즈페스티벌,경기도,가평군,4182025022,가평읍,4.18E+11,경기도 가평군 가평읍 자라섬로 60,12421,37.8209476,127.5208644,20191004,2019,10,4,15900
854,곡성세계장미축제,전라남도,곡성군,4672031021,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 232,57544,35.2780945,127.3074651,20190517,2019,5,17,20290
855,곡성심청축제,전라남도,곡성군,4672031021,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 233,57544,35.2768226,127.307299,20191003,2019,10,3,14246
856,양양송이축제,강원도,양양군,4283025021,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,38.073761,128.625101,20190926,2019,9,26,11238
857,양양연어축제,강원도,양양군,4283025021,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,38.073761,128.625101,20191024,2019,10,24,19147
858,양양문화제,강원도,양양군,4283025021,양양읍,4.28E+11,강원도 양양군 양양읍 일출로 570,25030,38.073761,128.625101,20190620,2019,6,20,27996
859,서대문독립민주축제,서울특별시,서대문구,1141010900,현저동,1.14E+11,서울특별시 서대문구 통일로 251 (현저동),3732,37.574374,126.956064,20190814,2019,8,14,27485
860,크리스마스거리축제,서울특별시,서대문구,1141011600,창천동,1.14E+11,서울특별시 서대문구 연세로 18,3777,37.557225,126.936889,20191222,2019,12,22,21372
861,은평누리축제,서울특별시,은평구,1138010700,응암동,1.14E+11,서울특별시 은평구 증산로 476 (응암동),3449,37.59861742,126.9158455,20191003,2019,10,3,7874
862,인디스트리트 생활음악페스티벌'뮤직스트릿 파티',서울특별시,은평구,1138010700,응암동,1.14E+11,서울특별시 은평구 증산로 476 (응암동),3449,37.59861742,126.9158455,20190830,2019,8,30,29343
863,고싸움놀이축제(1차),광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.0692176,126.8359599,20190330,2019,3,30,23299
864,고싸움놀이축제(2차),광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.0692176,126.8359599,20190811,2019,8,11,20195
865,서창만드리풍년제,광주광역시,서구,2914012600,세하동,2.91E+11,광주광역시 서구 눌재로 420 (세하동),62076,35.115286,126.830168,20190719,2019,7,19,9316
866,광주프린지페스티벌,광주광역시,남구,2915510200,구동,2.92E+11,광주광역시 남구 천변좌로338번길 7 (구동),61636,35.1481359,126.908602,20190420,2019,4,20,13406
867,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20190503,2019,5,3,14837
868,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20190712,2019,7,12,13945
869,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20191025,2019,10,25,26470
870,억새생태문화제,광주광역시,서구,2914012900,벽진동,2.91E+11,광주광역시 서구 풍서좌로 457-5,62076,35.141293,126.828428,20191011,2019,10,11,27443
871,세계청년축제,광주광역시,동구,2911013100,금남로1가,2.91E+11,광주광역시 동구 금남로 245 (금남로1가),61475,35.1483528,126.918715,20190719,2019,7,19,11215
872,굿모닝 양림,광주광역시,남구,2915510100,사동,2.92E+11,광주광역시 남구 사직길 49 (사동),61638,35.141882,126.9118581,20191019,2019,10,19,27377
873,추억의충장축제,광주광역시,동구,2911011800,서석동,2.91E+11,광주광역시 동구 서남로 1 (서석동),61466,35.1458272,126.9233266,20191002,2019,10,2,27239
874,2019청도소싸움축제,경상북도,청도군,4782025033,화양읍,4.78E+11,경상북도 청도군 화양읍 남성현로 348,38324,35.68673395,128.7251463,20190516,2019,5,16,1890
875,제13회 청도유등제,경상북도,청도군,4782025028,화양읍,4.78E+11,경상북도 청도군 화양읍 산성강변길 448,38328,35.6551372,128.7355476,20190518,2019,5,18,26307
876,2019청도반시축제,경상북도,청도군,4782025025,화양읍,4.78E+11,경상북도 청도군 화양읍 청려로 1846,38333,35.6504035,128.7193929,20191011,2019,10,11,2706
877,2019청도세계코미디아트페스티벌,경상북도,청도군,4782025025,화양읍,4.78E+11,경상북도 청도군 화양읍 청려로 1846,38333,35.6504035,128.7193929,20191011,2019,10,11,10484
878,여수영취산진달래체험행사,전라남도,여수시,4613014400,중흥동,4.61E+11,전라남도 여수시 흥국사길 160 (중흥동),59615,34.8210752,127.7003341,20190329,2019,3,29,16592
879,여수거북선축제,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,34.73922445,127.7365808,20190503,2019,5,3,23588
880,여수여자만갯벌노을체험행사,전라남도,여수시,4613031026,소라면,4.61E+11,전라남도 여수시 소라면 서부로 785-24,59607,34.7902433,127.5680089,20191013,2019,10,13,10468
881,거문도백도은빛바다체험행사,전라남도,여수시,4613036021,삼산면,4.61E+11,전라남도 여수시 삼산면 거문길 28-10,59790,34.0256376,127.311945,20190802,2019,8,2,28794
882,여수밤바다 불꽃축제,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 93,59737,34.7388016,127.7362426,20190908,2019,9,8,5384
883,여수향일암일출기원한마당,전라남도,여수시,4613025024,돌산읍,4.61E+11,전라남도 여수시 돌산읍 향일암로 60,59778,34.59379448,127.8029861,20191231,2019,12,31,11902
884,여수동동북축제,전라남도,여수시,4613012800,학동,4.61E+11,전라남도 여수시 시청서6길 15,59674,34.756371,127.658676,20191110,2019,11,10,11276
885,청년거리문화축제,전라남도,여수시,4613012800,학동,4.61E+11,전라남도 여수시 시청동1길 23 (학동),59689,34.7585755,127.6636144,20190301,2019,3,1,2305
886,여수마칭페스티벌,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,34.73922445,127.7365808,20191026,2019,10,26,28896
887,2019 군포철쭉축제,경기도,군포시,4141010400,산본동,4.14E+11,경기도 군포시 고산로 599 (산본동),15820,37.3548052,126.9225521,20190424,2019,4,24,9818
